Nom avec article;Code commune;Département;Code postal;Longitude;Latitude
Blanchefontaine;25064;;;;
Blarians;25065;Doubs;25640;6.1794629;47.4130963
Blussangeaux;25066;Doubs;25250;6.620555;47.433916
Blussans;25067;Doubs;25250;6.606234;47.428768
Bolandoz;25070;Doubs;25330;6.112829;47.018901
Bondeval;25071;Doubs;25230;6.848494;47.443748
Bonnal;25072;Doubs;25680;6.3568927;47.505224
Bonnay;25073;Doubs;25870;6.0515502;47.3342618
Bonnétage;25074;Doubs;25210;6.72458982468;47.1845016479
Bonnevaux;25075;Doubs;25560;6.18508;46.8080976
Bonnevaux-le-Prieuré;25076;;;;
La Bosse;25077;Doubs;25210;6.6503726;47.1376091
Bouclans;25078;Doubs;25360;6.23737001419;47.2486000061
Boujailles;25079;Doubs;25560;6.079687;46.88842
Bourguignon;25082;Doubs;25150;6.7758168;47.4113598
Bournois;25083;Doubs;25250;6.496107;47.498819
Boussières;25084;Doubs;25320;5.9018758;47.1578885
Bouverans;25085;Doubs;25560;6.20915985107;46.8552017212
Braillans;25086;Doubs;25640;6.09058904648;47.3087768555
Branne;25087;Doubs;25340;6.471159;47.376775
Breconchaux;25088;Doubs;25640;6.266891;47.340298
Bremondans;25089;Doubs;25530;6.397343;47.233192
Brères;25090;Doubs;25440;5.860216;47.059014
Les Bréseux;25091;Doubs;25120;6.807836;47.270132
La Bretenière;25092;Doubs;25640;6.27318;47.38162
Bretigney;25093;Doubs;25250;6.636338;47.484522
Bretigney-Notre-Dame;25094;Doubs;25110;6.301783;47.312598
Bretonvillers;25095;Doubs;25380;6.637286;47.218958
Brey-et-Maison-du-Bois;25096;Doubs;25240;6.251449;46.7444274
Brognard;25097;Doubs;25600;6.86889982224;47.5303993225
Buffard;25098;Doubs;25440;5.822302;47.036995
Bugny;25099;Doubs;25520;6.353674;46.995141
Bulle;25100;Doubs;25560;6.22255992889;46.8936004639
Burgille;25101;Doubs;25170;5.7792301178;47.2676010132
Burnevillers;25102;Doubs;25470;7.008879;47.328868
Busy;25103;Doubs;25320;5.9472363;47.1666923
By;25104;Doubs;25440;5.890787;47.013512
Byans-sur-Doubs;25105;Doubs;25320;5.85793018341;47.115398407
Cademène;25106;Doubs;25290;6.027785;47.100524
Cendrey;25107;Doubs;25640;6.24472999573;47.4049987793
Cernay-l'Église;25108;Doubs;25120;6.830930233;47.2538986206
Cessey;25109;Doubs;25440;5.91421985626;47.1086997986
Chaffois;25110;Doubs;25300;6.269329;46.915269
Chalèze;25111;Doubs;25220;6.0892869;47.2683578
Chalezeule;25112;Doubs;25220;6.0756213;47.2600127
Chamesey;25113;Doubs;25380;6.647822;47.236022
Chamesol;25114;Doubs;25190;6.835094;47.347717
Champagney;25115;Doubs;25170;5.90625899999998;47.257067
Champlive;25116;Doubs;25360;6.24634;47.28871
Champoux;25117;Doubs;25640;6.13589;47.335263
Champvans-les-Moulins;25119;Doubs;25170;5.91490077972;47.2552261353
Chantrans;25120;Doubs;25330;6.15035009384;47.0433998108
Chapelle-des-Bois;25121;Doubs;25240;6.110527;46.596209
Chapelle-d'Huin;25122;Doubs;25270;6.16637992859;46.9319992065
Charmauvillers;25124;Doubs;25470;6.92059993744;47.2392997742
Charmoille;25125;Doubs;25380;6.67232990265;47.2464981079
Charnay;25126;Doubs;25440;5.95496988297;47.1249008179
Charquemont;25127;Doubs;25140;6.823197;47.213401
Chassagne-Saint-Denis;25129;Doubs;25290;6.11481140000001;47.0834138
Châteauvieux-les-Fossés;25130;Doubs;25840;6.20284986496;47.0638999939
Châtelblanc;25131;Doubs;25240;6.11509190000004;46.6723947
Châtillon-Guyotte;25132;Doubs;25640;6.169451;47.330857
Châtillon-le-Duc;25133;Doubs;25870;6.0062321;47.3082746
Chaucenne;25136;Doubs;25170;5.89786815643;47.2831306458
Les Terres-de-Chaux;25138;Doubs;25190;6.73830413818;47.318939209
La Chaux;25139;Doubs;25650;6.43311;47.02283
Chaux-lès-Clerval;25140;;;;
Chaux-lès-Passavant;25141;Doubs;25530;6.35880994797;47.2365989685
Chaux-Neuve;25142;Doubs;25240;6.132854;46.679694
Chay;25143;Doubs;25440;5.86220979691;47.0339012146
Chazelot;25144;;;;
Chazot;25145;Doubs;25430;6.544677;47.324953
Chazoy;25146;;;;
Chemaudin et Vaux;25147;Doubs;25320;5.89042282104;47.2247009277
La Chenalotte;25148;Doubs;25500;6.68397903442;47.1102099678
Chenecey-Buillon;25149;Doubs;25440;5.95934009552;47.1399993896
Chevigney-sur-l'Ognon;25150;Doubs;25170;5.84064006805;47.2988014221
Chevigney-lès-Vercel;25151;Doubs;25530;6.371283;47.163727
La Chevillotte;25152;Doubs;25620;6.1669;47.2208
Chevroz;25153;Doubs;25870;5.99725;47.3339
Chouzelot;25154;Doubs;25440;5.8925674;47.1065605
Cléron;25155;Doubs;25330;6.0586424;47.0872736
Pays-de-Clerval;25156;Doubs;25340;6.4936951;47.3938462
La Cluse-et-Mijoux;25157;Doubs;25300;6.383629;46.870838
Colombier-Fontaine;25159;Doubs;25260;6.6895699501;47.4539985657
Les Combes;25160;Doubs;25500;6.53913402557;47.0494613647
Consolation-Maisonnettes;25161;Doubs;25390;6.59233999252;47.1520996094
Corcelles-Ferrières;25162;Doubs;25410;5.800749;47.226563
Corcelle-Mieslot;25163;Doubs;25640;6.1875;47.3609515
Corcondray;25164;Doubs;25410;5.82075977325;47.2232017517
Cordiron;25165;;;;
Côtebrune;25166;Doubs;25360;6.312287;47.25414
Cottier;25167;;;;
Coulans-sur-Lizon;25168;;;;
Courcelles-lès-Montbéliard;25170;Doubs;25420;6.7758151;47.5013012
Courcelles;25171;Doubs;25440;5.9568445;47.0935631
Courchapon;25172;Doubs;25170;5.74831008911;47.2644004822
Cour-Saint-Maurice;25173;Doubs;25380;6.701464;47.256519
Courtefontaine;25174;Doubs;25470;6.90446996689;47.3184013367
Courtetain-et-Salans;25175;Doubs;25530;6.418639;47.257386
Courvières;25176;Doubs;25560;6.10930013657;46.8692016602
Crosey-le-Grand;25177;Doubs;25340;6.526791;47.353387
Crosey-le-Petit;25178;Doubs;25340;6.48549985886;47.351600647
Le Crouzet;25179;Doubs;25240;6.136777;46.703965
Crouzet-Migette;25180;Doubs;25270;6.01128;46.956703
Cubrial;25181;Doubs;25680;6.40530014038;47.4919013977
Cubry;25182;Doubs;25680;6.42350292206;47.4919509888
Cusance;25183;Doubs;25110;6.428087;47.324776
Cuse-et-Adrisans;25184;Doubs;25680;6.391074;47.47963
Cussey-sur-Lison;25185;Doubs;25440;5.980896;47.06555
Cussey-sur-l'Ognon;25186;Doubs;25870;5.9402449;47.3364598
Dambelin;25187;Doubs;25150;6.6758876;47.3753707
Dambenois;25188;Doubs;25600;6.867002;47.543335
Dammartin-les-Templiers;25189;Doubs;25110;6.26549005508;47.2910003662
Dampierre-les-Bois;25190;Doubs;25490;6.912504;47.506296
Dampierre-sur-le-Doubs;25191;Doubs;25420;6.7321600914;47.4746017456
Dampjoux;25192;Doubs;25190;6.75806880000005;47.3427556
Damprichard;25193;Doubs;25450;6.88152980804;47.2439002991
Dannemarie;25194;Doubs;25310;6.89591199999995;47.390741
Dannemarie-sur-Crète;25195;Doubs;25410;5.873877;47.20375
Dasle;25196;Doubs;25230;6.89510011673;47.4781990051
Deluz;25197;Doubs;25960;6.20184612274;47.2933692932
Désandans;25198;Doubs;25750;6.6771697998;47.5339012146
Déservillers;25199;Doubs;25330;6.0708486;47.0030119
Devecey;25200;Doubs;25870;6.01575994492;47.3245010376
Dommartin;25201;Doubs;25300;6.3077331;46.9233615
Dompierre-les-Tilleuls;25202;Doubs;25560;6.186301;46.8723198
Domprel;25203;Doubs;25510;6.46844005585;47.2006263733
Doubs;25204;Doubs;25300;6.35008070000003;46.9277283
Doulaize;25205;;;;
Dung;25207;Doubs;25550;6.75183010101;47.5023994446
Durnes;25208;Doubs;25580;6.2309698;47.1078335
Échay;25209;Doubs;25440;5.94532012939;47.0476989746
Échenans;25210;Doubs;25550;6.6971248;47.526141
Échevannes;25211;Doubs;25580;6.22966003418;47.0744018555
École-Valentin;25212;Doubs;25480;5.98272800446;47.2717475891
Les Écorces;25213;Doubs;25140;6.79899978638;47.2195014954
Écot;25214;Doubs;25150;6.731439;47.426179
L'Écouvotte;25215;Doubs;25640;6.251875;47.340295
Écurcey;25216;Doubs;25150;6.812585;47.405212
Émagny;25217;Doubs;25170;5.8671509;47.3142669
Épenouse;25218;Doubs;25530;6.401333;47.214932
Épenoy;25219;Doubs;25800;6.36973;47.129995
Épeugney;25220;Doubs;25290;6.02461004257;47.1172981262
Esnans;25221;Doubs;25110;6.32357;47.33795
Étalans;25222;Doubs;25580;6.2688998;47.1495302
Éternoz;25223;Doubs;25330;6.0289175;47.0078414
Étouvans;25224;Doubs;25260;6.71799993515;47.4628982544
Étrabonne;25225;Doubs;25170;5.743143;47.233306
Étrappe;25226;Doubs;25250;6.58000993729;47.4743003845
Étray;25227;Doubs;25800;6.34247016907;47.1242980957
Étupes;25228;Doubs;25000;6.01984596;47.2428474
Évillers;25229;Doubs;25520;6.2260329;47.0002973
Exincourt;25230;Doubs;25400;6.8328499794;47.4976005554
Eysson;25231;Doubs;25530;6.429251194;47.1994361877
Faimbe;25232;Doubs;25250;6.61340999603;47.487701416
Fallerans;25233;Doubs;25580;6.29302978516;47.1330986023
Ferrières-le-Lac;25234;Doubs;25470;6.89078998566;47.266998291
Ferrières-les-Bois;25235;Doubs;25410;5.80409002304;47.202999115
Fertans;25236;Doubs;25330;6.0643045;47.0501474
Fesches-le-Châtel;25237;Doubs;25490;6.912569;47.522481
Fessevillers;25238;Doubs;25470;6.915265;47.2808328
Feule;25239;Doubs;25190;6.7347473;47.3447122
Les Fins;25240;Doubs;25500;6.62614011765;47.0788993835
Flagey;25241;Doubs;25330;6.122811;47.037286
Flagey-Rigney;25242;Doubs;25640;6.223824;47.418502
Flangebouche;25243;Doubs;25390;6.474642;47.138015
Fleurey;25244;Doubs;25190;6.7793044;47.3035002
Fontain;25245;Doubs;25660;6.02422;47.20082
Fontaine-lès-Clerval;25246;Doubs;25340;6.47135019302;47.4249992371
Fontenelle-Montby;25247;Doubs;25340;6.41437005997;47.4480018616
Les Fontenelles;25248;Doubs;25210;6.7402326;47.198113
Fontenotte;25249;Doubs;25110;6.321239;47.376093
Fourbanne;25251;Doubs;25110;6.30521392822;47.3323936462
Fourcatier-et-Maison-Neuve;25252;Doubs;25370;6.34609985352;46.7746009827
Fourg;25253;Doubs;25440;5.80983018875;47.0975990295
Les Fourgs;25254;Doubs;25300;6.40143013;46.8349990845
Fournet-Blancheroche;25255;Doubs;25140;6.824322;47.167854
Frambouhans;25256;Doubs;25140;6.7666157;47.2169082
Franey;25257;Doubs;25170;5.8178882;47.2634849
Franois;25258;Doubs;25770;5.923864;47.234415
Frasne;25259;Doubs;25560;6.158342;46.857464
Froidevaux;25261;Doubs;25190;6.690798;47.300914
Fuans;25262;Doubs;25390;6.57038021088;47.1293983459
Gellin;25263;Doubs;25240;6.23857021332;46.7336997986
Gémonval;25264;Doubs;25250;6.5885344;47.5335703
Geneuille;25265;Doubs;25870;5.98022985458;47.317199707
Geney;25266;Doubs;25250;6.5645847;47.4851283
Gennes;25267;Doubs;25660;6.12227582932;47.2450561523
Germéfontaine;25268;Doubs;25510;6.4685028;47.2252482
Germondans;25269;Doubs;25640;6.1921697;47.4095858
Gevresin;25270;Doubs;25270;6.04112291336;46.9676094055
Gilley;25271;Doubs;25650;6.4785693;47.0475123
Glainans;25272;;;;
Glamondans;25273;Doubs;25360;6.2790163;47.2658286
Glay;25274;Doubs;25310;6.89057016373;47.4057998657
Glère;25275;Doubs;25190;6.994384;47.343858
Gondenans-Montby;25276;Doubs;25340;6.448783;47.433885
Gondenans-les-Moulins;25277;Doubs;25680;6.3587573;47.4768386
Gonsans;25278;Doubs;25360;6.299642;47.233002
Gouhelans;25279;Doubs;25680;6.355665;47.4557259
Goumois;25280;Doubs;25470;6.9469108;47.258007
Goux-lès-Dambelin;25281;Doubs;25150;6.669415;47.397441
Goux-les-Usiers;25282;Doubs;25520;6.2772202;46.9711661
Goux-sous-Landet;25283;Doubs;25440;5.934829;47.081183
Grand-Charmont;25284;Doubs;25200;6.82682991028;47.5262985229
Grand'Combe-Châteleu;25285;Doubs;25570;6.56893014908;47.0260009766
Grand'Combe-des-Bois;25286;Doubs;25210;6.77441978455;47.1348991394
Grandfontaine;25287;Doubs;25320;5.90476989746;47.1983528137
Fournets-Luisans;25288;Doubs;25390;6.562708;47.111964
Grandfontaine-sur-Creuse;25289;Doubs;25510;6.4545941;47.192727
La Grange;25290;Doubs;25380;6.666073;47.282279
Granges-de-Vienney;25291;;;;
Granges-Narboz;25293;Doubs;25300;6.310266;46.87889
Les Grangettes;25295;Doubs;25160;6.310881;46.827571
Les Gras;25296;Doubs;25790;6.544341;46.994736
Le Gratteris;25297;Doubs;25620;6.1380351;47.1833033
Grosbois;25298;Doubs;25110;6.3074691;47.3437004
Guillon-les-Bains;25299;Doubs;25110;6.393748;47.318972
Guyans-Durnes;25300;Doubs;25580;6.243485;47.122458
Guyans-Vennes;25301;Doubs;25390;6.57137012482;47.15650177
Hauterive-la-Fresse;25303;Doubs;25650;6.44620990753;46.9756011963
Hérimoncourt;25304;Doubs;25310;6.882167;47.441944
L'Hôpital-du-Grosbois;25305;Doubs;25620;6.2164817;47.1717571
L'Hôpital-Saint-Lieffroy;25306;Doubs;25340;6.457282;47.398758
Les Hôpitaux-Neufs;25307;Doubs;25370;6.3733845;46.7772399
Les Hôpitaux-Vieux;25308;Doubs;25370;6.37028980255;46.7902984619
Houtaud;25309;Doubs;25300;6.3111486;46.9159306
Huanne-Montmartin;25310;Doubs;25680;6.34410200000002;47.430121
Hyémondans;25311;Doubs;25250;6.65057706833;47.3879165649
Hyèvre-Magny;25312;Doubs;25110;6.43596506119;47.3652496338
Hyèvre-Paroisse;25313;Doubs;25110;6.431111;47.370936
Indevillers;25314;Doubs;25470;6.95620012283;47.3129005432
L'Isle-sur-le-Doubs;25315;Doubs;25250;6.57914018631;47.4509010315
Issans;25316;Doubs;25550;6.728076;47.5279359
Jallerange;25317;Doubs;25170;5.716328;47.253162
Jougne;25318;Doubs;25370;6.3893801;46.7605612
Labergement-Sainte-Marie;25320;Doubs;25160;6.28262996674;46.7743988037
Villers-le-Lac;25321;Doubs;25130;6.66727018356;47.0591011047
Laire;25322;Doubs;25550;6.7325592;47.5506866
Laissey;25323;Doubs;25820;6.2313901;47.2975121
Lanans;25324;Doubs;25360;6.448787;47.296743
Landresse;25325;Doubs;25530;6.46943998337;47.2569999695
Lantenne-Vertière;25326;Doubs;25170;5.77892017365;47.2331008911
Lanthenans;25327;Doubs;25250;6.6260876;47.3914616
Larnod;25328;Doubs;25720;5.97366189957;47.1875953674
Laval-le-Prieuré;25329;Doubs;25210;6.62118005753;47.181098938
Lavans-Quingey;25330;Doubs;25440;5.877772;47.088832
Lavans-Vuillafans;25331;Doubs;25580;6.245575;47.086144
Lavernay;25332;Doubs;25170;5.8178109;47.2463085
Laviron;25333;Doubs;25510;6.55272579193;47.2562141418
Levier;25334;Doubs;25270;6.1168565;46.9541154
Liebvillers;25335;Doubs;25190;6.78436088562;47.3359413147
Liesle;25336;Doubs;25440;5.8165512085;47.0611686707
Lièvremont;25337;;;;
Lizine;25338;Doubs;25330;5.9931451;47.0563155
Lods;25339;Doubs;25930;6.246058;47.0450318
Lombard;25340;Doubs;25440;5.852944;47.076975
Lomont-sur-Crête;25341;Doubs;25110;6.4329782;47.3391719
Longechaux;25342;Doubs;25690;6.39246988297;47.1684341431
Longemaison;25343;Doubs;25690;6.47362613678;47.1382217407
Longevelle-lès-Russey;25344;Doubs;25380;6.6518;47.225958
Longevelle-sur-Doubs;25345;Doubs;25260;6.6533757;47.4525479
Longeville;25346;Doubs;25330;6.22665;47.03015
La Longeville;25347;Doubs;25650;6.46694;47.004083
Longevilles-Mont-d'Or;25348;Doubs;25370;6.31696987152;46.7541999817
Loray;25349;Doubs;25390;6.4971315;47.1532256
Lougres;25350;Doubs;25260;6.69375991821;47.4743995667
Le Luhier;25351;Doubs;25210;6.666267;47.167537
Lusans;25353;;;;
Luxiol;25354;Doubs;25110;6.3498896;47.3802154
Magny-Châtelard;25355;Doubs;25360;6.322711;47.227106
Maîche;25356;Doubs;25120;6.80149888992;47.2527503967
Maisons-du-Bois-Lièvremont;25357;Doubs;25650;6.42023992538;46.9664993286
Maisières-Notre-Dame;25358;;;;
Malans;25359;Doubs;25330;6.033133;47.048982
Malbrans;25360;Doubs;25620;6.081069;47.120662
Malbuisson;25361;Doubs;25160;6.3047179;46.7993537
Malpas;25362;Doubs;25160;6.28751993179;46.8317985535
Mambouhans;25363;;;;
Mamirolle;25364;Doubs;25620;6.16015815735;47.1966362
Mancenans;25365;Doubs;25250;6.54299020767;47.452999115
Mancenans-Lizerne;25366;Doubs;25120;6.7786677;47.2610742
Mandeure;25367;Doubs;25350;6.8093385;47.4502568
Marchaux-Chaudefontaine;25368;Doubs;25640;6.1345928;47.3232471
Marvelise;25369;Doubs;25250;6.592336;47.523488
Mathay;25370;Doubs;25700;6.781561;47.439319
Mazerolles-le-Salin;25371;Doubs;25170;5.86866;47.240104
Médière;25372;Doubs;25250;6.60010004044;47.4557991028
Le Mémont;25373;Doubs;25210;6.6822011;47.1560728
Mercey-le-Grand;25374;Doubs;25410;5.739135;47.2168821
Les Monts-Ronds;25375;Doubs;25660;6.0679101944;47.1501998901
Mérey-Vieilley;25376;Doubs;25870;6.062267;47.332945
Mésandans;25377;Doubs;25680;6.3690328598;47.4312362671
Meslières;25378;Doubs;25310;6.8883600235;47.4178009033
Mesmay;25379;Doubs;25440;5.852705;47.061737
Métabief;25380;Doubs;25370;6.35047006607;46.773399353
Miserey-Salines;25381;Doubs;25480;5.9702768;47.285366
Moncey;25382;Doubs;25870;6.11916017532;47.3629989624
Moncley;25383;Doubs;25170;5.8914332;47.3101841
Mondon;25384;Doubs;25680;6.31332900000007;47.4410242
Montagney-Servigney;25385;Doubs;25680;6.3587573;47.4768386
Montancy;25386;Doubs;25190;7.047148;47.347827
Montandon;25387;Doubs;25190;6.84011050000004;47.3037987
Montbéliard;25388;Doubs;25209;6.7997133;47.5118726
Montbéliardot;25389;Doubs;25210;6.6601278;47.1687723
Montbenoît;25390;Doubs;25650;6.46209;46.992134
Mont-de-Laval;25391;Doubs;25210;6.6287646;47.1700443
Mont-de-Vougney;25392;Doubs;25120;6.73164987564;47.2456016541
Montécheroux;25393;Doubs;25190;6.80703020096;47.3494987488
Montenois;25394;Doubs;25260;6.66451978683;47.4945983887
Montfaucon;25395;Doubs;25660;6.07849311829;47.2352905273
Montferney;25396;;;;
Montferrand-le-Château;25397;Doubs;25320;5.9081195;47.1843306
Montflovin;25398;Doubs;25650;6.46580982208;46.995300293
Montgesoye;25400;Doubs;25111;6.1926949;47.0808191
Montivernage;25401;Doubs;25110;6.425977;47.317387
Montjoie-le-Château;25402;Doubs;25190;6.901978;47.349729
Montlebon;25403;Doubs;25500;6.607657;47.045118
Montmahoux;25404;Doubs;25270;6.033941;46.983673
Montperreux;25405;Doubs;25160;6.34282016754;46.8249015808
Montrond-le-Château;25406;Doubs;25660;6.04448986053;47.1430015564
Montursin;25407;;;;
Montussaint;25408;Doubs;25680;6.292706;47.433784
Morchamps;25409;;;;
Morre;25410;Doubs;25660;6.067654399999999;47.2292272
Morteau;25411;Doubs;25500;6.59949016571;47.0569000244
Mouthe;25413;Doubs;25240;6.19239997864;46.7104988098
Le Moutherot;25414;Doubs;25170;5.73236608505;47.2434616089
Mouthier-Haute-Pierre;25415;Doubs;25920;6.274981;47.04011
Myon;25416;Doubs;25440;5.9423871;47.0250862
Naisey-les-Granges;25417;Doubs;25360;6.237697;47.211781
Nancray;25418;Doubs;25360;6.23736619949;47.2486343384
Nans;25419;Doubs;25680;6.41271686554;47.4762306213
Nans-sous-Sainte-Anne;25420;Doubs;25330;5.99914979935;46.976600647
Narbief;25421;Doubs;25210;6.692499;47.1295584
Neuchâtel-Urtière;25422;Doubs;25150;6.7308022;47.3744425
Les Premiers Sapins;25424;Doubs;25580;6.339447;47.094833
Noël-Cerneux;25425;Doubs;25500;6.66231012344;47.1020011902
Noirefontaine;25426;Doubs;25190;6.76099014282;47.3510017395
Noironte;25427;Doubs;25170;5.87683391571;47.2724647522
Nommay;25428;Doubs;25600;6.8474736;47.5383986
Novillars;25429;Doubs;25220;6.13103294373;47.2854766846
Ollans;25430;Doubs;25640;6.2451581955;47.4171180725
Onans;25431;Doubs;25250;6.60930681229;47.5017547607
Orchamps-Vennes;25432;Doubs;25390;6.52042;47.12705
Orgeans-Blanchefontaine;25433;Doubs;25120;6.7442043;47.2633437
Ornans;25434;Doubs;25290;6.1545025;47.1025992
Ornans;25434;;25290;6.1545025;47.1025992
Orsans;25435;Doubs;25530;6.38566;47.260884
Orve;25436;Doubs;25430;6.5539226;47.3253342
Osse;25437;Doubs;25360;6.2135918;47.2671462
Osselle-Routelle;25438;Doubs;25320;5.85540914536;47.1427574158
Osselle;25438;;25320;5.85540914536;47.1427574158
Ougney-Douvot;25439;Doubs;25640;6.25941999999998;47.312526
Ouhans;25440;Doubs;25520;6.293259;46.998726
Ouvans;25441;Doubs;25530;6.4835811;47.276265
Oye-et-Pallet;25442;Doubs;25160;6.3304341;46.8547969
Palantine;25443;Doubs;25440;5.943268;47.08949
Palise;25444;Doubs;25870;6.094547569452639;47.3691803445305
Paroy;25445;Doubs;25440;5.880939;47.043432
Passavant;25446;Doubs;25360;6.38251209259;47.2755012512
Passonfontaine;25447;Doubs;25690;6.41743993759;47.1066017151
Pelousey;25448;Doubs;25170;5.9198012352;47.2754058838
Péseux;25449;Doubs;25190;6.6796831;47.3170561
Pessans;25450;Doubs;25440;5.8840511;47.0696791
Petite-Chaux;25451;Doubs;25240;6.164539814;46.6930999756
Pierrefontaine-lès-Blamont;25452;Doubs;25310;6.839993;47.375569
Pierrefontaine-les-Varans;25453;Doubs;25510;6.539861;47.214723
Pirey;25454;Doubs;25480;5.96411705017;47.2620315552
Placey;25455;Doubs;25170;5.846921399999999;47.2600892
Plaimbois-du-Miroir;25456;Doubs;25210;6.645539;47.191892
Plaimbois-Vennes;25457;Doubs;25390;6.542055;47.184165
Les Plains-et-Grands-Essarts;25458;Doubs;25470;6.89355897903;47.303062439
La Planée;25459;Doubs;25160;6.2811498642;46.8399009705
Le Val;25460;Doubs;25440;5.900234;47.058153
Pompierre-sur-Doubs;25461;Doubs;25340;6.525021;47.418259
Pontarlier;25462;Doubs;25300;6.3494914;46.9084793
Pont-de-Roide-Vermondans;25463;Doubs;25150;6.77342987061;47.3821983337
Les Pontets;25464;Doubs;25240;6.3898747;46.7615969
Pont-les-Moulins;25465;Doubs;25110;6.362774;47.323592
Pouilley-Français;25466;Doubs;25410;5.84381008148;47.2080001831
Pouilley-les-Vignes;25467;Doubs;25115;5.93396899999993;47.2562662
Pouligney-Lusans;25468;Doubs;25640;6.23024988174;47.2975006104
Présentevillers;25469;Doubs;25550;6.72940015793;47.4995994568
La Prétière;25470;Doubs;25250;6.610279;47.44599
Provenchère;25471;Doubs;25380;6.6441816;47.2895726
Puessans;25472;Doubs;25680;6.323568;47.429817
Pugey;25473;Doubs;25720;5.9896914;47.1861016
Le Puy;25474;Doubs;25640;6.2282;47.344549
Quingey;25475;Doubs;25440;5.887;47.10145
Rahon;25476;Doubs;25430;6.5939202;47.323101
Rancenay;25477;Doubs;25320;5.94992208481;47.1861457825
Randevillers;25478;Doubs;25430;6.523214;47.309777
Rang;25479;Doubs;25250;6.5610904;47.4252069
Raynans;25481;Doubs;25550;6.7192702;47.5326995
Recologne;25482;Doubs;25170;5.8327498436;47.271900177
Reculfoz;25483;Doubs;25240;6.151409;46.708066
Refranche;25484;;;;
Rémondans-Vaivre;25485;Doubs;25150;6.71368503571;47.3748588562
Remoray-Boujeons;25486;Doubs;25160;6.2391500473;46.7685012817
Renédale;25487;Doubs;25520;6.2782459259;47.0187492371
Rennes-sur-Loue;25488;Doubs;25440;5.85267019272;47.0121994019
Reugney;25489;Doubs;25330;6.149544;47.012549
Rigney;25490;Doubs;25640;6.174227;47.387457
Rignosot;25491;Doubs;25640;6.195062;47.388093
Rillans;25492;Doubs;25110;6.36382913589;47.412979126
La Rivière-Drugeon;25493;Doubs;25560;6.21480810000003;46.8668522
Rochejean;25494;Doubs;25370;6.29448986053;46.7457008362
Roche-lez-Beaupré;25495;Doubs;25220;6.112188;47.27626
Roche-lès-Clerval;25496;Doubs;25340;6.48123884201;47.3676872253
Roches-lès-Blamont;25497;Doubs;25310;6.8392215;47.4085148
Rognon;25498;Doubs;25680;6.31173;47.425078
Romain;25499;Doubs;25680;6.3453261;47.4820961
Ronchaux;25500;Doubs;25440;5.89874696732;47.0514373779
Rondefontaine;25501;Doubs;25240;6.1924113;46.7104815
Roset-Fluans;25502;Doubs;25410;5.82695007324;47.1631011963
Rosières-sur-Barbèche;25503;Doubs;25190;6.66175985336;47.3180999756
Rosureux;25504;Doubs;25380;6.686219;47.218373
Rougemont;25505;Doubs;25680;6.354887;47.480046
Rougemontot;25506;Doubs;25640;6.26350498199;47.3980865479
Rouhe;25507;Doubs;25440;5.965596;47.084195
Roulans;25508;Doubs;25640;6.2332653;47.3161647
Routelle;25509;;;;
Ruffey-le-Château;25510;Doubs;25170;5.79848003387;47.2878990173
Rurey;25511;Doubs;25290;6.00839996338;47.0964050293
Le Russey;25512;Doubs;25210;6.72879695892;47.1627235413
Sainte-Anne;25513;Doubs;25270;5.9878094;46.9563972
Saint-Antoine;25514;Doubs;25370;6.37019014359;46.7902984619
Sainte-Colombe;25515;Doubs;25300;6.266998;46.878666
Saint-Georges-Armont;25516;Doubs;25340;6.556335;47.398651
Saint-Gorgon-Main;25517;Doubs;25520;6.32229995728;47.0234985352
Saint-Hilaire;25518;Doubs;25640;6.241068;47.334544
Saint-Hippolyte;25519;Doubs;25190;6.81256008148;47.3182983398
Saint-Juan;25520;Doubs;25360;6.356337;47.289654
